text,text_type,source,author
"ga sepatutnya pemimpin negara yg katanya 'demokrasi' bertutur kata begini tanpa evaluasi dari pemerintahan yg dia pimpin.. narasi demo bayaran itu bikin masyarakat terpecah belah dan dia tau itu, so he's gonna meredam massa dgn skema adu domba",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"ada dari mana? kan ketika ditanya wartawan : bagaimana pendanannya ? ""itu nanti........""",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Ekonomi Kokoh semakin nyata dengan diskusi antara Presiden Prabowo dan Ray Dalio yang melibatkan pengusaha,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Kinerja Menteri ATR/BPN, Nusron Wahid Paling Joss di 100 Hari Kabinet Merah Putih Prabowo",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"pertumbuhan ekonomi yang didorong oleh industri. Perdagangan karbon berasal dari komitmen dunia dalam menangani pemanasan global. Melalui perdagangan karbon, pemerintah juga dapat memantau jumlah emisi karbon yang dihasilkan di negaranya dengan lebih terorganisasi. Sebab-",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Baru diberi ruang kecil saja sudah luar biasa bagi bagi jabatannya. Apalagi diberi kekuasaan besar habis negara ini dibagikan ke gerombolannya. Apa ini memang cara pemerintahan membagika kue kepada pendukungnya,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pemerintahan dengan tagline tumbuh 8% apakah yang jadi lokomotif pertumbuhan : 1. Makan Bergizii Gratis 2. Danantara 3. Proyek Strategis Nasional 4. Program 3 juta rumah 5. Hilirisasi 6. IKN 7. Pembangunan Infrastruktur 8. UMKM 9. None of the above,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Halo berdasarkan tweet saya, posisi apa di dalam pemerintahan Indonesia yang paling cocok bagi saya?",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Prabowo hadirkan stimulus ekonomi yang bisa memacu laju usaha mikro saat Ramadan menuju Idul Fitri,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Gebrakan Prabowo untuk bikin ekonomi kuat: mitra dagang baru, SDA diolah, konsumsi lokal diperkuat",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"I think ini juga hikmah yang w dptin dri berada di bawah kepemimpinan prabowo-gibran, I mean hidup udh sulit, jgn tambah sulit dgn persoalan anak laki orang. Mari semakin cerdas memilih apa yang perlu dipusingkan di samping mengkritisi rezim.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Strategi kuat oleh Prabowo: perkuat mitra dagang, dapatkan manfaat hilirisasi SDA, tingkatkan konsumsi lokal",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Publik kini menantikan kerja pemerintahan Prabowo selepas fase 100 hari pertamanya berakhir. Simak ulasan selengkapnya di kanal YouTube Nalar Institute episode 161: Setelah bulan madu usai, ke mana Prabowo membawa negeri ini?",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Sama halnya dengan Narasi “Rakyat puas atas 100 hari kerja Presiden”… tinggal ditanya aja… “Rakyat yg mana?” Eyaaak 😎,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
[Menelusuri AI] Informasi penting dari AI : 1. Ada dana Soros diinvestasikan ke media 2. Tempo terdepan dalam mengopinikan perlawanan ke rezim 3. Opini yg dimasyifkan akan ditargetkan menguncang politik &amp; ekonomi negara dibawah rezim Prabowo 4..,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Emang susah penuhi semua harapan rakyat, tapi Prabowo lebih milih penuhi harapan rakyat dari golongan elit, sedangkan kaum menengah semakin terpuruk, makanya nilai 6 masih terlalu bagus buat kepemimpinan Prabowo",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Hahaha Anies jdi presiden meriang 9cacing,janji kampanye nya lunas sewaktu jd gubernur,baru jadi gubernur aja berani gagalkn reklamasi.rugi ratusan triliun bandar aguan. Ga perlu bintang berderet di pundak, ga perlu bnyak lencana di dada.cincay laa sama Anies... 😅😅",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Halo Genap 100 hari kerja Menteri ATR/Kepala BPN, Nusron Wahid bersama Wakil Menteri ATR/Wakil Kepala BPN, Ossy Dermawan setelah dilantik dalam Kabinet Merah Putih oleh Presiden Prabowo Subianto.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Prabowo hadir dengan solusi konkret relokasi hunian dari banjir melalui Program 3 Juta Rumah,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Dmn letak pro rakyat kebijakan Bank Emas dan Danantara??,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Ekonomi Prabowo diperbarui, guys! Lebih banyak mitra, SDA yang bersahabat, dan konsumsi yang berdampak buat melawan tarif AS",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Disini? Katanya Wapresnya liburan sekeluarga ke singapore saat effisiensi bahkan rakyatnya kesulitan ekonomi , aman, pak ?",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Selain dilatarbelakangi kebencian, beberapa kebijakan pemerintah terutama yang berhubungan dengan efisiensi birokrasi atau pengurangan anggaran di berbagai instansi, berpotensi mempengaruhi posisi Tempo dalam jalinan kerjasama dengan instansi pemerintahan.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Dengan tiga langkah strategis: memperluas mitra dagang, hilirisasi SDM, dan memacu konsumsi domestik, Presiden Prabowo siap menghadang tarif impor AS",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Hasil timbal bakik kunjungan ke china utk makan siang ada bantuan dr negara mabaoun yg gratis.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pak Presiden mohon jangan lagi lakukan dikotomi pasar saham dan bidang ekonomi lain. Misal dgn mengatakan “harga saham boleh naik-turun yang penting pangan aman”. Semua itu satu kesatuan. Pakar ekonomi sdh mengingatkan ancaman krisis bila tdk hati2.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Mari Bersama Kita Saksikan Pencapaian 100 Hari Kabinet Merah Putih,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Prabowo ngapain si ngurusin beginian? Urusin dong tugas sbg presiden yg baru 100 hari tapi udah chaos dimana2. Ih elah kesel bgt,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Kritik Danantara tidak seindah janji kampanye Lihat video 明里!,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Agar tidak menjadi kecemburuan sosial maka saya Presiden RI memerintahkan kepada seluruh kepala daerah untuk membebaskan tunggakan pajak bagi warganya seperti kebijakan gubernur jabar bapak Kalimat di atas tergolong a.perintah b.halu C.mimpi d.b c,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Menurut Do'i Ini sudah Merupakan Pemerasa Dan Dari Pada Bikin ribut Seantero Jagat Raya .. Apa Gk Lebih Baik Penegak Hukum Ambil Alih Kasus Ini Sumber :,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
spt biasa alur pemerintahan prabowo klo ketahuan blunder bin dongo. *konteks tertera dilink di bawah ini:,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Potensi tanah dan batu yang mengandung logam di Indonesia ini sangatlah banyak. Di antaranya adalah logam mulia (emas). Dan saat ini baik masyarakat lokal bahkan WNA sdh puluhan tahun mengambil logam tsb dg berbagai metode yg mereka kuasai. Yth,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Prabowo hadir dengan solusi relokasi dari banjir melalui Program 3 Juta Rumah yang tepat,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Pengalihan isu, padahal di pemerintahan sekarang banyak yang lebih bobrok kenapa ga angkat isu sekarang dr pada bahas satu orang saja, apa takut sama yg punya power dan berduit",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Pak itu menteri HAM udah 100 hari ngga ada kerjanya, bicara aja ngawur, selesaikan saja pak, hitung² perampingan kabinet bapak yg sangat padat karya itu.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"sekecewa nya gue sm pemerintahan indonesia, lebih kecewa lg sm lagu truman ternyata liriknya '쉿 (shh)' bukan 'shit' 😞💔",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Saya menyampaikan belasungkawa atas tragedi penyakit tuli yang menderita seluruh kabinet dan presiden Indonesia,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Presiden Prabowo buka jalan buat kita punya rumah impian,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Songongnya mirip presiden Indonesia sebetulnya, tetapi Trump punya nuklir yang bikin dunia keder",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Syafrie Syafrudin.. Tolong dulu kau jelaskan supya saya rakyat ini tak jd gagal paham sbb sepemahaman kami yg walau sederhana bhw presiden adlh satu dgn pemerintah yg berarti adlh bagian dari pemerintah Kau bicara yg jelas dulu Syafrie agar kita gak bingung,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"penilaian Jokowi atas 100 hari kinerja Presiden Prabowo, gak perlu angka karena kinerja Presiden Prabowo sangad baik 🫰",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 Hari Kabinet Merah Putih Selengkapnya di,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"gua heran sama pemerintah yg nyelesaiin masalah selalu solusi jangka pendek dan gk dr akarnya, genosida palestina, bknnya usaha berhentiin genosidanya malah evakuasi org gaza ke indo, org² susah makan bknnya perbaiki ekonomi keluarganya dan turunin harga pangan malah makan gratis",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Prabowo hadir dengan solusi bagi wilayah terdampak banjir melalui Program 3 Juta Rumah,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Hallo sobat Babe ! Mari Kita Simak ,Video Berikut Ini ""100 Hari Semangat Membangun Negeri Di Kabinet Merah Putih""",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Saatnya gebrakan ekonomi dari Prabowo: tingkatkan mitra dagang, olah SDA dengan hilirisasi, perkuat konsumsi domestik",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"""ohh lu nglwn pemerintah yang ngelanggar HAM, bunuh dan nyiksa banyak orang, bikin jutaan orang terjebak kemiskinan dan bikin jutaan orang menderita secra general tapi lu juga ngelanggar norma dengan ngewe yang akhirnya ga nyakitin atau ngerugiin orang lain?, integrasi lu mana?""",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Sebaiknya Bpk Presiden melihat bagaimana kecepatan Pak Harto dan Pak Habibie ambil kebijakan demi selamatkan rakyat dan negara dalam hitungan jam - bukan 5 bulan,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"presiden orang no 1, jendral yg sepertinya gagah berani tp ternyata di depan langsung nunduk senunduknya👎 mana ada berani membela rakyat seperti janji kampanye nya dulu, mengejar koruptor no no yg ada cium kaki presiden terkorup",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Ini menegaskan realitas dual power di tubuh kekuasaan hari ini: pemerintahan de jure dipegang Prabowo, tetapi de facto garis-garis kebijakan strategis tetap mengalir ke Solo. -",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Belum masuk pemerintahan aja kek gini, emang iya isi RUU nya kata orang-orang pinter ga ngarah ke dwi fungsi. Tapi, yang sekarang aja dah tugas &amp; wewenang lu(TNI &amp; Polri) coba benerin dulu, coba evaluasi. Noh oknum lu banyak yang pungli, beaking sabung ayam atau kegiatan ilegal-",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Presiden masih ewuh pakewuh dengan anggota kabinet. Cukuplah 100 hari pertama untuk membuat lompatan yang jauh kedepannya. Rakyat telah melihat sejauh mana bagaimana kinerja kabinet. Gak usah sungkan dan nunggu 100 hari kedua. Kelamaan. Apa nunggu korban lagi,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Apakah krn wapres dr Solo yg dpt bantuan warga Solo terus? Yg dpt bantuan jg terlihat spt warga mampu. Kasihan warga di wilayah lain, khususnya yg pedalaman.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Di salah satu vt kepala daerah yg lagi tenar bahwa hubungan walikota, bupati, gubernur, presiden adalah hubungan struktural, menurut saya itu salah kaprah, para kepala daerah itu di pilih langsung oleh Rakyat, punya program kerja masing-masing sesuai janji kampanye.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Yaa allah berilah kekuatan pemimpin kami presiden prabowo, dan jauhkan pengaruh buruk syeitan.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Org Asing emang ga tau klo ada bantuan buat masyarakat, jg org yg udah nyaman dan makan enak di rumah tau nya cm provokasi rakyat, Selain MBG dan Dana BOS Pendidikan...yg lain diantaranya",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Dosen Departemen Ekonomi Universitas Andalas Syafruddin Karimi memprediksi justru instruksi Presiden Prabowo Subianto menghapus kuota impor bertentangan dengan semangat swasembada pangan yang selama ini menjadi program pemerintah.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Akhirnya senyum itu merekah juga di wajah para petani. Gabah dihargai Rp6.500/kg bukan sekadar angka, tapi penghargaan atas keringat, tanah retak, dan pagi-pagi penuh harap. Terima kasih Presiden Prabowo, terima kasih untuk seluruh Ibu Bapak kami para penjaga pangan negeri.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Jasa beliau jelas utk NKRI ini pasti sangat besar.Dan seharusnya pemerintahan lbh memberikan perhatian yang besar utk Pahlawan bangsa.Rumah yg sangat baik dgn fasilitas yg mendukung tanpa pajak serta kebutuhan hidup layak merupakan yg sehrsnya mereka dptkan,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Ekonomi tumbuh, rakyat sejahtera! Prabowo-Gibran hadir dengan solusi nyata.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Kalo hari ini ada generasi strawberry, ini contoh nyata adanya iman strawberry. 🤣🤣",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Presiden Indonesia kemana melihat kondisi IHSG kek gini?! Sejak pelantikan IHSG gak ada bagus2nya. Malah sekarang berucap gak penting gak punya saham! Gimana sih!,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Ajukan saja dulu draft RUU nya. Mikirnya terlalu jelimet. Sudah diajukan belum? Minta sama Anies, cium tangan Paloh. Agar Nasdem mau ajukan draft nya.😂",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Bahlul dikasi' rapor merah 100 hari, kenapa tidak dihapus aturannya yang mengganggu psikologis masyarakat??Kata Mulyono, menteri tidak punya visi misi. Pertanyaan for presiden Prabowo: Menteri atau presiden yang punya wewenang di kabinet obesitas??",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Kabinet prabowo juga retreat di akmil kemaren. 100 hari kerjanya, 80% mrmuaskan menurut survei. Prakteknya penuh canda &amp; tawa hingga sekarang 🤣",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Pemerintah melalui Kementerian Sosial menggulirkan program Sekolah Rakyat, sebuah inisiatif yang digagas oleh Presiden Prabowo Subianto. Program ini diharapkan dapat menjadi solusi nyata dalam memutus rantai kemiskinan.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"ini namanya WAPRES "" Dewan Produser &amp; Supplyer"" sembako. uang dari Rakyat tapi ngakunya dari WAPRES. lebih elegan klu disebutkn ""BANTUAN PEMERINTAH RI""",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Direktur Eksekutif Indikator Politik Indonesia, Burhanuddin Muhtadi menjelaskan dalam survei tentang evaluasi 100 hari kinerja Presiden dan Kabinet Merah Putih itu, angka kepuasan Gen Z mencapai 81,7%.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"100 Hari Kerja , Semangat Membangun Negeri 🇮🇩 Seratus hari pertama kepemimpinan Presiden RI dan Wapres RI , Kabinet Merah Putih bergerak cepat dengan berbagai kebijakan strategis. Selengkapnya simak di",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
PUNYA PRESIDEN GAK PUNYA HARGA DIRI...MUNTAH GW LIAT 🤮🤮 NAJIS...BLUNDER TERTOLOL DI AWAL 2025... GAK PERLU LAMA LIAT KETOLOLANNYA MENYENGSARAKAN RAKYAT...100 HARI UDAH KELIATAN...🤣🤣🤣🤣,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Cermat? Mosok sih? Sejak orde baru, org yg ngerti ekonomi pasti bilang perkuat ekonomi domestik. Tp krn rezim kucluk gonta-ganti kebijakan, + cukong rakus yg selalu backing rezim, jadilah gak maju ini negara. Liat aja, beneran disupport gak. Beresin preman aja gak sanggup.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pak cocok kynya jadi dubes Indonesia utk Amerika. ☺️☺️ Apalagi Pak Rhenald sama2 alumni University of Illinois at Urbana-Champaign dg Ibu Sri Mulyani utk menangani diplomasi ekonomi. Cc.: Pak,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Mangkrak karena Oligarki byr mereka,,,ayoooo tegakkan hukum n keadilan jangan sekedar Omon2 kosong",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"presiden bawa masalah ini fix, diem di tempat bikin kebijakan lucu, ke stadion bikin susah fans timnas yg dimana fans timnas semuanya adalah rakyatnya dia sendiri, emg anjing yg milih dia nih",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Teruskan saja budaya cancel influencer 02 ini. Lu semua nyusahin satu negara, anjing. Kawal presiden sendiri kagak mau, tuntut dia bikin kebijakan yang bener juga kagak mau.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Prabowo ingin mitra dagang lebih luas, tingkatkan hilirisasi SDA, dan kuatkan konsumsi domestik untuk lawan tarif AS",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"mungkin krn si dhani bawa2 dewa19 gratis buat pemerintahan prabowo. jd gbisa si kalo benci personalnya aja. jujur dewa19 gaada yg fail, tp tingkahnya bikin ilfeel",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 Hari Kabinet Merah Putih,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Bener gak ini. Bangkeh emosi gua kalau ini bener terjadi.. Sumpah jengkel liat pak akur sama Penjahat koruptor.. 😤😤😤 Hukum mati pelaku Koruptor hanya omong kosong.. 😤😤😤,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Penyederhanaan regulasi yang diinstruksikan Presiden Prabowo bakal bikin investasi makin deras masuk.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Pakai kata-kata kasar untuk menyikapi isu yang buruk bukan berarti lu orang paling aware di antara orang lain. Be wise ya teman-teman. Tapi tetap, Prabowo Kontol",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Prabowo punya strategi mantap: mitra dagang diperluas dan hilirisasi SDA untuk konsumsi dalam negeri yang kuat,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"3) Dorong Hilirisasi &amp; Industrialisasi Dalam Negeri Tarif impor AS jadi momentum untuk perkuat industri nasional. Presiden Prabowo genjot hilirisasi bahan mentah jadi barang jadi. Fokus pada: nikel, bauksit, hingga sektor pangan dan tekstil.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Presiden kerja 100 hari makan siang gratis basi bayarannya gak pasti dulu oke gas sekarang susah dibeli laut dipagari pecat sana sini demi efisiensi anggaran pendidikan kena kebiri wapresnya cuma haha hihi,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Matahari kembar ntar APBN tambah jebol lagi ...! Bukan mikirkan kondisi negara dan kebutuhan rakyat (lapker) janji 19 juta lapker malah puluhan ribu kena PHK masal. Piye toh Dewan Penghianat Rakyat,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Stimulus ekonomi Prabowo: semangat Ramadan dan Lebaran lebih berasa,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Buat apa pemerintah digaji kalo rakyat yg cari solusi?,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pemberian Remisi Khusus Nyepi dan Idul Fitri di Lapas Kelas IIb Tulungagung : Wujud Apresiasi bagi Warga Binaan Humas Lapas Tulungagung,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Itukan asumsi lo, pendapat gue justru sebaliknya Prabowo sekarang lagi benahi sistem memyuruh dan menegakkan hukum terhadap pelaku kejahatan termasuk koruptor yg lo anggap pejuang",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Presiden Prabowo Subianto menegaskan siap menindak pejabat bandel dan malas bekerja di Kabinet Merah Putih. Sinyal reshuffle kabinet menguat setelah 100 hari pemerintahan. Simak pernyataannya di sini!,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"100 Hari Pemerintahan, Presiden Prabowo Resmikan PLTGU Terintegrasi Milik Pertamina &amp; Mitra Strategis Kinerja yang bagus nih👍",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
ni para pejabat/pemerintahan Indonesia ga malu kah sama luar negeri tau berita dalam negeri ini bobrok? oiyaya sama sumpah janji Tuhan aja diingkar apalagi sesama human gini,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Saya menyampaikan rasa tidak hormat kepada anda selaku presiden omon-omon yang sering tantrum, mental kucing, pro koruptor, menindas rakyat kecil. Selamat atas prestasi 100 hari Inget pak, udah bau tanah itu banyakin ibadah, bukan tiap hari bikin dosa.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Lah sibuk ngomong lagi sudah pak sudah jangan kebanyakan janji dan omon omon, yg kmaren dijanjikan di masa kampanye sampai debat pilpres di semua tempat saja belum ada yg terlaksana",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Lebih penting desak Gerindra buat buruan selesain RUU Perampasan Aset, Bongkar Pagar Laut, usut tuntas Korupsi Timah, Pertamina, Emas dan lain lain gak sih daripada cuma sibuk klarifikasi",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Capaian positif di awal 100 hari kerja pemerintahan kabinet Merah putih,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Semoga Pak BISA MELANJUTKAN KE PROSES HUKUM !!! SUPAYA ADA EFEK JERA !!! BABAT HABIS KORUPTOR BERPAKAIAN DINAS !!!,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
“kenapa sih nyindir2 02 voters mulu” ya biar sadar kalau pilihannya kemarin2 tuh salah dan sekarang mau buat ikut spread awareness tentang kebijakan yg ada. sekarang waktunya kritisin bareng-bareng presiden yg lu pilih.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Pemerintah berkomitmen kuat untuk mewujudkan swasembada pangan sebagai langkah strategis dalam menjaga ketahanan pangan nasional dan mendukung kemandirian ekonomi.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Mahkamah Konstitusi menolak pemakzulan Mantan Presiden Sementara Han Ducksoo. Dari 8 hakim: 5 membatalkan, 2 abstain, 1 setuju pemakzulan Han Ducksoo akan kembali menjadi Presiden Sementara Korea menggantikan menteri keuangan Choi Sangmok yang telah menjabat sebagai Presiden Sementara kedua Korea selama 87 hari.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Prabowo itu dimenangkan bukan menang. Makanya dia teriak paling horor ""Hidup Jokowi"" Saya percaya jika menteri, pejabat dan penegak hukum titipan Mulyono diganti. Wapres dimakjulkan dan adili Jokowi, keluarga dan kroni.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
100 HARI KABINET MERAH PUTIH 100 hari pertama Kabinet Merah Putih telah berjalan. Sejumlah kebijakan strategis demi mewujudkan Asta Cita telah ditetapkan.,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Solusi Prabowo dengan Program 3 Juta Rumah, relokasi hunian dari banjir jadi pilihan yang rasional",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Presiden Prabowo Subianto merespons pertanyaan terkait peluang reshuffle atau kocok ulang Kabinet Merah Putih usai 100 hari kerja sebagai presiden. Ia menegaskan, tuntutan rakyat untuk memiliki pemerintah yang bersih dan bekerja dengan benar akan ditegakkan. ""Kepentingan hanya untuk bangsa rakyat, tidak ada kepentingan lain. Yang tidak mau bekerja benar-benar untuk rakyat, ya saya akan singkirkan,"" kata Prabowo kepada wartawan di Jakarta, Rabu (5/2/2025). Meski demikian, pada kesempatan itu Prabowo tak menjawab tegas apakah reshuffle akan dilakukan dalam waktu dekat.",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Repost : . . . Halo Simak bersama yuk video rekap 100 Hari Kerja Bersama Kabinet Merah Putih Presiden Prabowo Subianto berikut. Melangkah ke depan dengan Optimis 🇮🇩🇮🇩🇮🇩,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Halo Genap 100 hari kerja Menteri ATR/Kepala BPN, Nusron Wahid bersama Wamen ATR/Waka BPN, Ossy Dermawan setelah dilantik dalam Kabinet Merah Putih oleh Presiden Prabowo Subianto. Simak pada infografis berikut ya, Sob☝🏼",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
"Selain program pemberdayaan, Kemensos juga menggencarkan sosialisasi Sekolah Rakyat. Program ini merupakan salah satu gagasan Presiden untuk memutus mata rantai kemiskinan di Indonesia",social_media_comment,KidzRizal/twitter-sentiment-analysis,human
Di jamin kaya raya di antaranya pejabat yg mempunyai kedudukan fital di pemerintahan Prabowo yaitu; karena semua persoalan hukum bisa di kondisikan,social_media_comment,KidzRizal/twitter-sentiment-analysis,human
