object_id,text,text_type,label,ai_model
sosmed_d1614e27,"Dukungan internet berkecepatan tinggi dari sukseskan peresmian 17 stadion oleh Presiden Prabowo. Koneksi stabil, olahraga makin berkembang!",social_media_comment,0,human
sosmed_d1614e27,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d1614e27],social_media_comment,1,ChatGPT
sosmed_d1614e27,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d1614e27],social_media_comment,1,Claude
sosmed_d1614e27,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d1614e27],social_media_comment,1,Gemini
sosmed_39ceb4a5,"Walaupun ada perkataan nya si fufufafa seperti itu,tapi pak Prabowo gak akan berani bertindak tegas terhadap fufufafa ini, soalnya sama-sama menyandera kasus hukum.",social_media_comment,0,human
sosmed_39ceb4a5,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_39ceb4a5],social_media_comment,1,ChatGPT
sosmed_39ceb4a5,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_39ceb4a5],social_media_comment,1,Claude
sosmed_39ceb4a5,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_39ceb4a5],social_media_comment,1,Gemini
sosmed_4f18d936,Terkait kritis RUU TNI : 1) Yang Posting Buzzer. 2) Yang Komentar Buzzer. 3). Yang Demo Buzzer. Sampai di sini kalian paham kan adek-adek..,social_media_comment,0,human
sosmed_4f18d936,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4f18d936],social_media_comment,1,ChatGPT
sosmed_4f18d936,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4f18d936],social_media_comment,1,Claude
sosmed_4f18d936,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4f18d936],social_media_comment,1,Gemini
sosmed_ec736c48,"Konglomerat yang juga investor asal Amerika Serikat (AS), Ray Dalio meyakini bahwa Presiden Prabowo Subianto mampu melakukan reformasi agar pengelolaan invetasi Indonesia bisa menjadi lebih baik. Hal ini disampaikan Ray Dalio dalam pertemuannya dengan Presiden Prabowo Subianto yang turut dihadiri oleh sejumlah pengusaha swasta Tanah Air di Istana Merdeka, Jakarta, Jumat (7/3/2025). ""Menurut saya Prabowo adalah orang yang tepat, dan membuat saya mau kemari untuk bertemu dengan Anda langsung, karena kita telah membahas tentang ini,"" ucap Ray Dalio. Lebih lanjut, Dia menegaskan, bahwa kehadirannya ke Indonesia bukan karena uang. Melainkan, untuk berkontribusi terhadap perekonomian Indonesia untuk melakukan lompatan.",social_media_comment,0,human
sosmed_ec736c48,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_ec736c48],social_media_comment,1,ChatGPT
sosmed_ec736c48,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_ec736c48],social_media_comment,1,Claude
sosmed_ec736c48,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_ec736c48],social_media_comment,1,Gemini
sosmed_65898e3d,"mau main kuda bareng itu, ya kan wok",social_media_comment,0,human
sosmed_65898e3d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_65898e3d],social_media_comment,1,ChatGPT
sosmed_65898e3d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_65898e3d],social_media_comment,1,Claude
sosmed_65898e3d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_65898e3d],social_media_comment,1,Gemini
sosmed_1c3640c1,"Penegakan hukum itu penting, betul. Cuma Presiden perlu imbangi dengan sosialisasi dan komunikasi dg publik soal kebijakan, proyek2 besar, stimulus ekonomi, atau apapun yg bisa jaga optimisme/harapan masyarakat/pasar.",social_media_comment,0,human
sosmed_1c3640c1,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_1c3640c1],social_media_comment,1,ChatGPT
sosmed_1c3640c1,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_1c3640c1],social_media_comment,1,Claude
sosmed_1c3640c1,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_1c3640c1],social_media_comment,1,Gemini
sosmed_dcb4a940,ruu TNI rapatnya diam2 dihotel pula kan tai kotok disambelin rezim !!! sesuai UU nya dimane tante?,social_media_comment,0,human
sosmed_dcb4a940,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_dcb4a940],social_media_comment,1,ChatGPT
sosmed_dcb4a940,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_dcb4a940],social_media_comment,1,Claude
sosmed_dcb4a940,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_dcb4a940],social_media_comment,1,Gemini
sosmed_530c2db6,"Tambahin: Presiden yg +/- 100 hari masa kerjanya, fotonya dibakar oleh demontran",social_media_comment,0,human
sosmed_530c2db6,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_530c2db6],social_media_comment,1,ChatGPT
sosmed_530c2db6,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_530c2db6],social_media_comment,1,Claude
sosmed_530c2db6,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_530c2db6],social_media_comment,1,Gemini
sosmed_630b63f9,"Prabowo siap kembangkan ekonomi dengan taktik baru: mitra dagang diperluas, SDA dimanfaatkan maksimal, konsumsi domestik jadi kekuatan lawan tarif impor AS",social_media_comment,0,human
sosmed_630b63f9,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_630b63f9],social_media_comment,1,ChatGPT
sosmed_630b63f9,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_630b63f9],social_media_comment,1,Claude
sosmed_630b63f9,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_630b63f9],social_media_comment,1,Gemini
sosmed_db3a5cfb,"Kenapa sih itu org2 menempatkan presiden seolah2 kek bayi yg gatau apa2, gak ikut2an dlm kebijakan ngawur yg dibuat padahal ibarat rumah presiden nih kepala rumahnya, yakaliii gatau, gak terlibat, dan diem aja bawahan2nya ngadi2 gitu",social_media_comment,0,human
sosmed_db3a5cfb,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_db3a5cfb],social_media_comment,1,ChatGPT
sosmed_db3a5cfb,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_db3a5cfb],social_media_comment,1,Claude
sosmed_db3a5cfb,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_db3a5cfb],social_media_comment,1,Gemini
sosmed_f1255799,"MBG solusi utk segala nya Termasuk lawan kebijakan AS soal tarif impor Amazing, right !!!",social_media_comment,0,human
sosmed_f1255799,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f1255799],social_media_comment,1,ChatGPT
sosmed_f1255799,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f1255799],social_media_comment,1,Claude
sosmed_f1255799,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_f1255799],social_media_comment,1,Gemini
sosmed_6a2e5d93,"Beneran, ne, Pak Wo? Keknya Pak Wo lbh setia sm Oknum Pengsiunan yg tlh membantu Pak Wo jd Presiden, ketimbang ""Setia"" pd rakyat sprti janji Kampanye Pak Wo dl, yg katanya mo ""Timbul tenggelam bersama rakyat"",trnyta cuman Omon2 doang"". Buktinya skrg Pak wo lbh memilih Mulyono?😎",social_media_comment,0,human
sosmed_6a2e5d93,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_6a2e5d93],social_media_comment,1,ChatGPT
sosmed_6a2e5d93,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_6a2e5d93],social_media_comment,1,Claude
sosmed_6a2e5d93,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_6a2e5d93],social_media_comment,1,Gemini
sosmed_1bf45985,KOMITMEN PRESIDEN PRABOWO SUBIANTO MENINDAK TEGAS MAFIA MIGAS DEMI KEADILAN DAN KEMAKMURAN BANGSA,social_media_comment,0,human
sosmed_1bf45985,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_1bf45985],social_media_comment,1,ChatGPT
sosmed_1bf45985,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_1bf45985],social_media_comment,1,Claude
sosmed_1bf45985,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_1bf45985],social_media_comment,1,Gemini
sosmed_bf6fbc68,"100 Hari Kabinet Merah Putih Presiden Republik Indonesia Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka. ""Bersama Indonesia Maju Menuju Indonesia Emas 2045"" .",social_media_comment,0,human
sosmed_bf6fbc68,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_bf6fbc68],social_media_comment,1,ChatGPT
sosmed_bf6fbc68,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_bf6fbc68],social_media_comment,1,Claude
sosmed_bf6fbc68,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_bf6fbc68],social_media_comment,1,Gemini
sosmed_7ff0f48d,Woi elu berdua sadar gak sih kalo negeri yg lu pimpin ini isinya kebanyakan preman !!!!! Tolong dikondisikan dong,social_media_comment,0,human
sosmed_7ff0f48d,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_7ff0f48d],social_media_comment,1,ChatGPT
sosmed_7ff0f48d,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_7ff0f48d],social_media_comment,1,Claude
sosmed_7ff0f48d,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_7ff0f48d],social_media_comment,1,Gemini
sosmed_02a90a41,"Seandainya suatu saat Indonesia diinvasi asing, solusi dari Prabowo juga MBG.",social_media_comment,0,human
sosmed_02a90a41,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_02a90a41],social_media_comment,1,ChatGPT
sosmed_02a90a41,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_02a90a41],social_media_comment,1,Claude
sosmed_02a90a41,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_02a90a41],social_media_comment,1,Gemini
sosmed_7860c7c8,"Memangnya, siapa sih yang layak dan pantas jadi Presiden Indonesia?",social_media_comment,0,human
sosmed_7860c7c8,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_7860c7c8],social_media_comment,1,ChatGPT
sosmed_7860c7c8,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_7860c7c8],social_media_comment,1,Claude
sosmed_7860c7c8,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_7860c7c8],social_media_comment,1,Gemini
sosmed_9e0b4f18,"Yappp, dan ntah kenapa kalo disuruh sebutin Presiden Indonesia, sampe sekarang di kepalaku cuman muncul sampe 6 nama doang :))",social_media_comment,0,human
sosmed_9e0b4f18,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_9e0b4f18],social_media_comment,1,ChatGPT
sosmed_9e0b4f18,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_9e0b4f18],social_media_comment,1,Claude
sosmed_9e0b4f18,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_9e0b4f18],social_media_comment,1,Gemini
sosmed_1465e0cf,IHSG bukan karena kebijakan Amerika tetapi kepastian hukum yang ada di Indonesia lebih kuat peraturan dibanding undang undang. Dimana dalam pembuatan peraturan Indonesia atau badan tertentu tidak melibatkan dpr ri dan rakyat sehingga peraturan blundar dengan undang2,social_media_comment,0,human
sosmed_1465e0cf,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_1465e0cf],social_media_comment,1,ChatGPT
sosmed_1465e0cf,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_1465e0cf],social_media_comment,1,Claude
sosmed_1465e0cf,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_1465e0cf],social_media_comment,1,Gemini
sosmed_f11ecfc2,"Dalam masa 100 hari kerja Kabinet Merah Putih, WIKA berhasil selesaikan dan operasikan Sistem Penyediaan Air Minum (SPAM) Regional Jatiluhur 1. Proyek strategis ini bertujuan memenuhi kebutuhan air bersih di wilayah Jabodetabek dan Jawa Barat.",social_media_comment,0,human
sosmed_f11ecfc2,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f11ecfc2],social_media_comment,1,ChatGPT
sosmed_f11ecfc2,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f11ecfc2],social_media_comment,1,Claude
sosmed_f11ecfc2,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_f11ecfc2],social_media_comment,1,Gemini
sosmed_998e1810,"Mantap, IHSG naik 4,79%! Ekonomi makin kuat, rakyat dan pemerintah solid",social_media_comment,0,human
sosmed_998e1810,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_998e1810],social_media_comment,1,ChatGPT
sosmed_998e1810,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_998e1810],social_media_comment,1,Claude
sosmed_998e1810,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_998e1810],social_media_comment,1,Gemini
sosmed_235acc10,"Dulu ceritanya di Twitter menyebut Natalius Pigai dengan menyamakan dengan ""M"" yang belum selesai ber-evolusi, lalu akan di bawa ke jalur hukum oleh NP tetapi di damaikan oleh Dasco yang mungkin pakai syarat menjadi pendukung &amp; buzzer Prabowo, sejak itu berubah 180°",social_media_comment,0,human
sosmed_235acc10,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_235acc10],social_media_comment,1,ChatGPT
sosmed_235acc10,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_235acc10],social_media_comment,1,Claude
sosmed_235acc10,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_235acc10],social_media_comment,1,Gemini
sosmed_4933df8f,Lolos cpns yaa dep? Selamat dep🥳🥳🥳,social_media_comment,0,human
sosmed_4933df8f,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_4933df8f],social_media_comment,1,ChatGPT
sosmed_4933df8f,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_4933df8f],social_media_comment,1,Claude
sosmed_4933df8f,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_4933df8f],social_media_comment,1,Gemini
sosmed_f4f511c8,"Cek kesehatan gratis dari Prabowo, karena kesehatan adalah investasi berharga",social_media_comment,0,human
sosmed_f4f511c8,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_f4f511c8],social_media_comment,1,ChatGPT
sosmed_f4f511c8,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_f4f511c8],social_media_comment,1,Claude
sosmed_f4f511c8,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_f4f511c8],social_media_comment,1,Gemini
sosmed_d77297d7,"Langkah Presiden Prabowo: mitra dagang diperkuat, hilirisasi SDA, konsumsi domestik diperkuat lawan tarif AS",social_media_comment,0,human
sosmed_d77297d7,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_d77297d7],social_media_comment,1,ChatGPT
sosmed_d77297d7,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_d77297d7],social_media_comment,1,Claude
sosmed_d77297d7,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_d77297d7],social_media_comment,1,Gemini
sosmed_58772371,ngomong sampe berbusa-busa tentang EKONOMI JIHAU. Tapi kelakuannya sebaliknya. Danantara-pun jadi kendaraan. HAUS SETELAH 20 TAHUN TAK BERKUASA. Kini bukan lagi melepas dahaga. Tapi memuaskan nafsu,social_media_comment,0,human
sosmed_58772371,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_58772371],social_media_comment,1,ChatGPT
sosmed_58772371,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_58772371],social_media_comment,1,Claude
sosmed_58772371,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_58772371],social_media_comment,1,Gemini
sosmed_db5f5e19,Bawa ke ranah hukum aja kak,social_media_comment,0,human
sosmed_db5f5e19,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_db5f5e19],social_media_comment,1,ChatGPT
sosmed_db5f5e19,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_db5f5e19],social_media_comment,1,Claude
sosmed_db5f5e19,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_db5f5e19],social_media_comment,1,Gemini
sosmed_63501eb8,"rangkuman menonton 3 jam -- komunikasi dengan publik terbaik sepanjang pemerintahan beliau (ada bedanya dikomper dengan wawancara dua hari yang lalu) walau enggak semua rencananya bakal berjalan lancar karena skill issue government, paling tidak perlu banyak buat forum begini",social_media_comment,0,human
sosmed_63501eb8,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_63501eb8],social_media_comment,1,ChatGPT
sosmed_63501eb8,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_63501eb8],social_media_comment,1,Claude
sosmed_63501eb8,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_63501eb8],social_media_comment,1,Gemini
sosmed_054a9126,"itulah pentingnya sekretariat di K/L diiisi profesional. Penting merinci pos yg layak di pangkas dan yg harus di tambah. haduh, lebih 100 hari kerja masih blum nunjukin perbaikan pelayanan. tp ya emang OMON², 11 PERSEN ✅ contoh efisiensi dimulai dari menggemukkan kabinet kok",social_media_comment,0,human
sosmed_054a9126,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_054a9126],social_media_comment,1,ChatGPT
sosmed_054a9126,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_054a9126],social_media_comment,1,Claude
sosmed_054a9126,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_054a9126],social_media_comment,1,Gemini
sosmed_df1caf7e,Masyarakat puas dengan kinerja presiden prabowo di 100 hari kerja,social_media_comment,0,human
sosmed_df1caf7e,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_df1caf7e],social_media_comment,1,ChatGPT
sosmed_df1caf7e,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_df1caf7e],social_media_comment,1,Claude
sosmed_df1caf7e,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_df1caf7e],social_media_comment,1,Gemini
sosmed_b15c3fb9,"Bantuan lebaran dari Presiden semoga bisa sedikit meringankan Dg kebijakan2 pro rakyat mempersiapkan negara menjadi kaya raya, insyaallah 5 tahun kemudian situasi seperti ini tak lagi terjadi Presiden sangat mencintai kalian, apapun dilakukan tuk sejahterakan rakyat♥️",social_media_comment,0,human
sosmed_b15c3fb9,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_b15c3fb9],social_media_comment,1,ChatGPT
sosmed_b15c3fb9,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_b15c3fb9],social_media_comment,1,Claude
sosmed_b15c3fb9,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_b15c3fb9],social_media_comment,1,Gemini
sosmed_5363a205,"Dulu banyak yg bilang kalo Anies Presiden, Indonesia bakal jadi kaya Israel, ternyata mereka sama dengan pimpinannya perkatanya selalu kebalikannya, saat ini sudah seperti Israel.",social_media_comment,0,human
sosmed_5363a205,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_5363a205],social_media_comment,1,ChatGPT
sosmed_5363a205,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_5363a205],social_media_comment,1,Claude
sosmed_5363a205,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_5363a205],social_media_comment,1,Gemini
sosmed_adbcfd74,"Prabowo-Gibran sebenarnya dilantik tanggal 20 Oktober 2024 Atau 2 Oktober 2024?! Seharusnyakan (20+10)+(2+0+2+4) Kok malah jadi (2+10)+(2+0+2+4) Padahal 30 itu 3+0=3, hasilnya tetap sama pada akhirnya no 2.. Pantesan dah APBN sampai sekarang ribet ga jelas..",social_media_comment,0,human
sosmed_adbcfd74,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_adbcfd74],social_media_comment,1,ChatGPT
sosmed_adbcfd74,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_adbcfd74],social_media_comment,1,Claude
sosmed_adbcfd74,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_adbcfd74],social_media_comment,1,Gemini
sosmed_e4787b36,"Top bgt pencapaian 100 hari kerja kabinet prabowo, Menteri BUMN Erick Thohir masuk menteri yg paling terbanyak dibaca Kim Saeron Senin",social_media_comment,0,human
sosmed_e4787b36,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_e4787b36],social_media_comment,1,ChatGPT
sosmed_e4787b36,[Hasil Tweet REWRITE oleh Claude dari teks asli sosmed_e4787b36],social_media_comment,1,Claude
sosmed_e4787b36,[Hasil Tweet REWRITE oleh Gemini dari teks asli sosmed_e4787b36],social_media_comment,1,Gemini
sosmed_fe155057,Mudah2an Prabowo legacy nya sebagai presiden bagus.. Dan mudah2an tidak di dor seperti Abraham Lincoln karena kebijakan-kebijakan nya..,social_media_comment,0,human
sosmed_fe155057,[Hasil Tweet REWRITE oleh ChatGPT dari teks asli sosmed_fe155057],social_media_comment,1,ChatGPT
